evaporation_from_vegetation_transpiration_sum,soil_temperature_level_1,surface_net_solar_radiation_sum,temperature_2m,total_precipitation_sum,ndvi
0,293.7841301,1.93E+07,293.1393986,8.58E-07,0.307087004
0,294.3161265,1.91E+07,294.0083707,8.17E-06,0.310450548
0,294.5548484,1.81E+07,294.396719,8.91E-04,0.313814092
0,295.4219557,1.86E+07,295.3568993,0.001786722,0.317177635
0,295.0831006,1.65E+07,293.5734914,0.003867468,0.320541179
0,295.5951799,1.81E+07,294.9407215,2.45E-04,0.323904723
0,296.0094496,1.94E+07,295.2473488,1.55E-06,0.305161685
0,296.8501129,1.75E+07,296.7592258,1.45E-04,0.286418647
0,297.8435402,1.96E+07,298.2096678,0,0.292242116
9.31E-10,298.1846631,1.91E+07,298.6249059,0,0.298065585
0,296.4458179,1.22E+07,295.4721286,5.60E-04,0.303889054
0,297.0555083,2.00E+07,296.2863547,8.70E-07,0.309712523
0,296.8684508,2.05E+07,296.3882205,8.52E-07,0.315535992
0,296.8219814,2.07E+07,296.3535233,0,0.325973262
0,298.0824153,2.02E+07,297.7810313,1.30E-06,0.336410532
0,298.871013,1.81E+07,298.6672611,1.20E-04,0.346847802
0,298.372633,2.07E+07,297.5980682,2.15E-06,0.328599066
0,297.4769224,2.13E+07,296.2009722,8.54E-07,0.310350329
0,298.045845,2.11E+07,297.153251,1.71E-06,0.300860157
0,299.1426703,2.09E+07,298.5980949,8.52E-07,0.291369985
0,300.1943677,2.02E+07,300.2845376,0,0.281879812
0,300.6917597,2.09E+07,300.3091119,8.52E-07,0.282904738
0,300.0973574,1.87E+07,299.0831579,0.001848751,0.283929664
0,299.8423093,2.10E+07,298.5415668,0,0.28495459
0,301.1051089,2.09E+07,299.773194,1.40E-04,0.285979515
0,301.9040756,2.03E+07,301.0907809,0,0.287004441
0,302.4557158,2.12E+07,301.2946955,2.13E-06,0.315802827
0,303.0728327,2.06E+07,302.1314837,1.28E-06,0.344601214
0,303.7799549,1.95E+07,302.5210025,0.00114882,0.361384412
0,303.0616239,1.67E+07,301.7638149,0.001670041,0.378167609
0,303.2667249,2.00E+07,302.0455996,8.32E-05,0.394950807
0,303.649505,1.86E+07,302.4479033,4.52E-04,0.381484175
0,303.0759875,1.88E+07,301.5562433,7.12E-04,0.368017542
0,302.6525586,1.81E+07,300.9342721,9.01E-04,0.35455091
0,302.2107029,1.70E+07,300.0256456,6.09E-04,0.341084278
0,302.0623862,2.00E+07,299.1316808,3.33E-04,0.327617645
0,302.0956535,1.85E+07,299.6759923,6.89E-05,0.327717891
0,302.0874252,1.75E+07,300.1004766,1.95E-04,0.327818137
0,302.890831,1.98E+07,300.7780762,9.72E-07,0.327918383
0,303.5020161,1.98E+07,300.9756794,0.001091127,0.32801863
0,300.421676,1.38E+07,297.9676011,0.00913786,0.328118876
0,299.768589,1.63E+07,297.385018,0.005810253,0.328219122
0,301.5675716,1.99E+07,299.5801137,2.42E-04,0.328319368
0,301.6914419,1.75E+07,299.5908941,5.17E-04,0.328419614
9.31E-10,302.3402265,1.74E+07,300.3138434,0.001954397,0.32851986
0,300.8012848,1.61E+07,298.3224761,0.001097414,0.328620106
0,302.4597238,2.05E+07,300.8196932,3.22E-06,0.338787556
0,303.4160309,1.93E+07,301.6990693,6.07E-04,0.348955005
0,303.1045284,1.78E+07,300.8372809,0.002288841,0.359122455
0,303.1545569,1.87E+07,300.0327059,0.002291236,0.369289905
0,302.9770425,2.03E+07,300.2178726,7.20E-05,0.379457355
0,302.7788785,2.00E+07,300.3056107,0.001060812,0.379457355
0,303.5650889,2.08E+07,301.4511325,8.58E-07,0.379457355
0,304.5510292,2.06E+07,302.3663921,1.01E-05,0.353198479
0,304.2636515,1.94E+07,301.5532398,4.77E-04,0.326939603
0,305.4482168,2.09E+07,302.2714558,6.23E-04,0.300680727
0,304.9214331,1.91E+07,301.940478,6.66E-04,0.290433291
0,305.5436249,1.91E+07,302.7104816,0.001851546,0.280185854
0,306.1851489,2.12E+07,303.7231859,5.74E-06,0.269938418
0,306.4444942,2.17E+07,304.5181821,8.52E-07,0.259690982
0,305.9685205,2.24E+07,303.9459305,0,0.249443546
0,306.3197753,2.25E+07,304.4085503,8.58E-07,0.263589674
0,306.3735269,2.20E+07,304.0867678,0,0.277735803
0,306.1780529,2.26E+07,303.6638908,0,0.291881931
0,305.9031995,2.27E+07,302.9325873,1.72E-06,0.306028059
0,306.2862447,2.26E+07,303.1830737,0,0.320174187
9.31E-10,307.7374579,2.23E+07,305.3333035,0,0.30986689
9.31E-10,308.9246839,2.15E+07,306.2311433,0,0.299559593
0,309.5022589,2.04E+07,306.8220946,3.45E-04,0.295965546
0,308.61262,2.22E+07,306.631026,0,0.2923715
0,308.9447505,2.15E+07,306.6680164,6.17E-05,0.288777453
0,309.2343235,2.14E+07,306.5658722,9.57E-04,0.285183406
9.31E-10,308.0418688,2.08E+07,304.8783156,6.76E-04,0.281589359
1.86E-09,307.0969137,1.99E+07,303.7850361,0.001548715,0.277995312
9.31E-10,301.9814091,9266883.75,298.9307105,0.007282592,0.274401265
0,302.4805698,1.40E+07,299.4708831,0.007805174,0.270807219
0,303.77244,2.07E+07,300.9907742,1.80E-04,0.267213172
0,305.0369956,2.05E+07,302.8752232,1.12E-04,0.263619125
0,306.0560385,1.95E+07,303.5107295,0.001607939,0.255993109
9.31E-10,302.7042878,8734467.75,299.7689444,0.010754481,0.248367094
0,301.4226297,9972620.875,298.9285622,0.001286572,0.240741078
9.31E-10,303.5723292,1.95E+07,301.4423326,2.04E-04,0.233115062
0,304.6463661,1.88E+07,302.5165075,4.25E-04,0.225489046
0,306.0311356,1.97E+07,304.1813024,4.44E-05,0.217863031
0,307.2723211,1.99E+07,305.1488546,2.33E-05,0.210237015
9.31E-10,307.7184976,1.87E+07,305.2030735,0.005573564,0.202610999
9.31E-10,306.2173462,1.77E+07,303.739062,0.001837663,0.202723222
9.31E-10,306.6915957,1.72E+07,304.5941849,7.02E-04,0.202835444
9.31E-10,306.4679228,1.59E+07,304.4815019,0.001168214,0.202947666
0,306.8746916,1.72E+07,304.5709337,7.57E-04,0.203059888
0,306.9860865,1.72E+07,303.9824715,5.39E-04,0.203172111
0,307.6829783,1.92E+07,304.0328738,1.08E-04,0.203284333
1.86E-09,306.4573447,1.72E+07,302.9118411,0.009230076,0.203396555
9.31E-10,304.2826411,9005363.625,302.280297,3.62E-04,0.203508777
0,305.2853247,1.58E+07,303.1033173,3.38E-04,0.203621
0,306.1238117,1.73E+07,303.1629562,5.95E-04,0.203733222
0,305.5277564,1.48E+07,302.5946515,3.81E-04,0.203845444
0,305.4586639,1.63E+07,302.4599241,0.002354056,0.203957666
9.31E-10,302.0925363,7115551.75,300.5764103,0.027415451,0.204069889
9.31E-10,302.0802021,8188596,300.9868444,0.016689301,0.204182111
9.31E-10,302.7174441,1.10E+07,301.3212509,0.006201543,0.204294333
0,304.3216146,1.68E+07,303.1637561,0.001269159,0.204406555
0,304.2539005,1.43E+07,303.061011,0.008481476,0.204518778
9.31E-10,304.3483117,1.36E+07,302.6276722,0.006924676,0.204631
0,302.6816998,9771680.25,301.1808345,9.18E-04,0.204743222
0,303.7711576,1.75E+07,302.0634397,9.08E-04,0.204855444
9.31E-10,304.7299271,1.80E+07,303.2281806,6.95E-04,0.204967667
9.31E-10,305.532678,1.70E+07,304.1243477,0.001639373,0.205079889
9.31E-10,303.7505315,1.14E+07,301.9207795,0.011439303,0.205192111
0,301.9318689,8155845.375,300.4845492,0.008875244,0.205304333
9.31E-10,302.7788652,1.37E+07,301.6061675,0.003222651,0.205416556
9.31E-10,302.40371,1.05E+07,300.9102891,0.014224435,0.205528778
0,300.1608804,2350416.75,299.1778145,0.035043355,0.205641
0,301.576945,1.05E+07,300.7455107,0.005797582,0.205753222
0,302.8400561,1.30E+07,301.6957582,0.020306366,0.205865445
9.31E-10,302.7496548,1.10E+07,301.5888507,0.00869843,0.205977667
9.31E-10,303.5372842,1.51E+07,302.2203598,0.011828691,0.206089889
9.31E-10,304.3147532,1.82E+07,303.5825144,3.58E-04,0.206202111
9.31E-10,304.5578938,1.96E+07,303.9543603,3.29E-04,0.206314334
9.31E-10,304.4194845,1.59E+07,302.8759848,0.001918681,0.206426556
0,303.3044001,1.33E+07,301.8298124,0.006832951,0.206538778
0,303.7848422,1.57E+07,302.9482587,0.001751238,0.206651
9.31E-10,304.0069618,1.62E+07,302.8715998,0.004069654,0.206763223
9.31E-10,303.926082,1.39E+07,302.3904705,0.00864144,0.206875445
9.31E-10,303.2626406,1.03E+07,301.5355701,0.014285887,0.206987667
0,302.2376512,8359933.625,300.4296525,0.022586355,0.207099889
0,302.8818531,1.41E+07,301.5078519,0.01387824,0.207212112
9.31E-10,302.6455358,1.42E+07,301.0888233,0.004601987,0.207324334
0,303.0585957,1.65E+07,301.4004955,0.001500126,0.207436556
9.31E-10,302.7635066,1.47E+07,301.1482722,0.00291189,0.207548778
9.31E-10,302.2834574,1.22E+07,301.0188243,0.006349578,0.207661001
0,303.6944345,1.65E+07,302.7300173,0.001149848,0.207773223
0,304.0636667,1.58E+07,302.6963158,0.014639407,0.207885445
9.31E-10,302.7807935,1.02E+07,301.219593,0.027469227,0.207997667
0,300.8168373,4419082.25,299.5122929,0.01754284,0.20810989
1.86E-09,300.4431591,4628741.5,299.4097792,0.004406641,0.208222112
0,302.4161873,1.37E+07,301.298872,0.008144682,0.208334334
0,302.5811679,1.16E+07,301.4934012,0.009823989,0.208446556
0,302.6311652,1.13E+07,301.7893263,0.003899792,0.208558779
9.31E-10,303.1078981,1.34E+07,301.9886843,0.004813356,0.208671001
9.31E-10,303.1783276,1.30E+07,302.4888795,0.001108628,0.208783223
0,303.1632652,1.19E+07,303.0032082,0.001398638,0.208895445
0,303.2338651,1.53E+07,302.9693731,8.51E-04,0.209007668
9.31E-10,303.1666361,1.49E+07,302.3036397,0.001846327,0.20911989
0,304.0891902,1.57E+07,302.96794,0.011840128,0.209232112
9.31E-10,302.8239937,1.05E+07,301.5184472,0.010969265,0.209344334
0,301.9262791,8334751.75,301.1198584,0.007290278,0.209456557
1.86E-09,302.5914612,1.05E+07,301.6634108,0.017896333,0.209568779
0,302.35547,9738416.375,301.0079797,0.041635885,0.209681001
0,300.7467397,4316885.75,299.7557303,0.017610365,0.209793223
9.31E-10,301.5669842,9780538.625,301.0525627,0.01329855,0.209905446
1.86E-09,301.6841386,9140267.375,300.9345996,0.012485381,0.210017668
0,301.7209352,9390939.5,301.2089596,0.005517836,0.21012989
9.31E-10,303.2266267,1.59E+07,302.7950427,6.41E-04,0.210242112
0,302.8803552,1.17E+07,302.0110836,0.01736095,0.210354335
0,301.2864698,5890456.25,300.1937733,0.027472283,0.210466557
0,301.9991684,1.21E+07,301.7141355,0.005081644,0.210578779
0,302.0242894,1.45E+07,301.5496661,9.88E-04,0.210691001
0,301.7271849,1.32E+07,300.8828888,0.004597296,0.210803224
1.86E-09,301.3558515,1.22E+07,300.3307705,0.008526666,0.210915446
0,301.3085467,1.09E+07,300.7566026,0.002792394,0.211027668
9.31E-10,302.5361029,1.48E+07,301.6991666,0.001294881,0.21113989
1.86E-09,302.8106798,1.53E+07,301.8836772,0.008845822,0.211252113
9.31E-10,303.0772641,1.44E+07,302.129886,0.00150423,0.211364335
0,302.1766103,1.16E+07,301.2010797,0.00473167,0.211476557
0,302.1178029,1.41E+07,301.3589223,0.002057625,0.21158878
0,301.9841372,1.50E+07,301.3856659,7.67E-04,0.211701002
0,302.1767731,1.43E+07,301.4712118,4.55E-04,0.211813224
0,302.289519,1.50E+07,301.7490552,3.89E-04,0.211925446
1.86E-09,302.3404217,1.14E+07,301.554128,0.001479569,0.212037669
9.31E-10,302.4151103,1.55E+07,301.6923294,0.00104172,0.212149891
0,302.9628054,1.60E+07,301.8752524,0.001963106,0.212262113
0,303.303587,1.49E+07,302.0201251,0.003749439,0.212374335
0,303.49827,1.59E+07,302.2148565,0.001492222,0.212486558
9.31E-10,303.536417,1.55E+07,302.2530759,0.001424159,0.21259878
0,303.4246273,1.43E+07,302.2918466,0.005197377,0.212711002
0,303.138799,1.41E+07,301.8764356,0.00143515,0.212823224
0,303.1092389,1.57E+07,302.1547356,5.60E-04,0.212935447
0,303.2043756,1.57E+07,302.2289232,2.66E-04,0.213047669
0,303.2921295,1.50E+07,302.2210064,7.63E-04,0.213159891
0,303.4550838,1.52E+07,302.3040104,0.001154806,0.213272113
0,303.436669,1.46E+07,302.3292211,0.00127736,0.213384336
0,303.2703489,1.36E+07,302.0876923,0.004141561,0.213496558
0,302.8066057,1.23E+07,301.7479757,0.001726361,0.21360878
0,303.2472223,1.47E+07,302.7908357,7.49E-04,0.213721002
0,303.6179447,1.50E+07,302.8042571,3.67E-04,0.213833225
0,302.9887269,1.45E+07,301.598224,9.27E-04,0.213945447
0,303.7065678,1.69E+07,302.8538329,1.08E-05,0.214057669
0,304.2809175,1.61E+07,303.418129,0.007174962,0.214057669
0,303.2116038,1.51E+07,301.9605929,0.002296006,0.214057669
1.86E-09,300.5646254,6164734.004,298.8531583,0.024368823,0.214057669
0,299.1944243,4403877.938,298.2026914,0.040266665,0.214057669
0,300.764595,1.61E+07,300.3658854,3.83E-05,0.214057669
0,301.4381161,1.72E+07,300.8818436,1.17E-07,0.214057669
0,301.1749325,1.45E+07,300.1330026,4.77E-07,0.214057669
0,300.8827693,1.73E+07,299.8275604,2.05E-08,0.214057669
9.31E-10,300.50903,1.70E+07,299.5443668,1.28E-06,0.263302006
0,300.193505,1.70E+07,299.0035833,2.15E-06,0.312546343
0,300.5301507,1.69E+07,299.7020105,2.61E-08,0.310342968
0,301.1442649,1.60E+07,300.7139378,5.03E-05,0.308139592
0,301.0958824,1.60E+07,299.9879894,3.97E-06,0.305936217
1.86E-09,300.9049581,1.60E+07,299.8418929,3.96E-06,0.303732842
0,300.3648237,1.67E+07,299.3123169,0,0.301529467
0,300.0348352,1.69E+07,299.5364615,8.52E-07,0.297108281
0,300.1956189,1.67E+07,299.2495956,0,0.292687094
0,300.2781569,1.64E+07,299.4571559,2.58E-06,0.288265908
9.31E-10,300.0613333,1.65E+07,299.0107975,4.35E-07,0.283844721
0,299.856479,1.63E+07,299.0314147,0,0.279423535
0,300.0757453,1.60E+07,299.2977269,4.41E-07,0.275603086
0,300.5354939,1.52E+07,299.6335189,3.01E-06,0.271782637
0,300.7839298,1.47E+07,299.9775289,7.98E-07,0.267962188
0,301.1283239,1.55E+07,300.1281929,0,0.237640373
0,301.2452056,1.53E+07,300.3799286,0,0.207318559
0,300.7873274,1.56E+07,299.6258233,8.46E-07,0.219310592
0,300.0227833,1.58E+07,298.9804732,1.28E-06,0.231302624
0,299.4803969,1.56E+07,298.1155904,0,0.243294656
0,299.2585564,1.49E+07,297.7871679,1.29E-06,0.267112866
0,298.9636478,1.56E+07,297.2165521,0,0.290931076
0,298.9779072,1.53E+07,297.5493062,4.35E-07,0.304885705
0,299.4514351,1.48E+07,298.2586632,4.26E-07,0.318840335
0,299.2526811,1.50E+07,297.9568005,8.70E-07,0.332794964
0,298.0001488,1.56E+07,296.7752012,0,0.30242835
0,297.828345,1.55E+07,296.1249949,1.28E-06,0.272061735
0,298.0457611,1.51E+07,296.7479286,4.32E-07,0.27262641
0,297.3749574,1.53E+07,295.5593656,0,0.273191084
0,297.071209,1.51E+07,295.1124369,0,0.273755759
9.31E-10,297.7090047,1.47E+07,295.9307766,8.58E-07,0.317802787
0,297.9579932,1.45E+07,296.3909105,3.44E-06,0.361849815
0,298.0934461,1.45E+07,296.1953189,8.52E-07,0.345951041
0,297.7453289,1.35E+07,295.632918,0,0.330052267
0,296.8338706,1.46E+07,294.5848993,4.35E-07,0.314153492
9.31E-10,295.9369558,1.45E+07,293.9324277,4.35E-07,0.295671627
0,295.9787057,1.44E+07,294.119929,1.73E-06,0.277189761
0,296.7349027,1.41E+07,294.8650703,0,0.297368447
0,296.3979766,1.41E+07,294.2753855,3.48E-06,0.317547133
0,295.5972926,1.41E+07,293.4332047,1.71E-06,0.337725818
0,295.885643,1.38E+07,293.6455587,0,0.3309879
9.31E-10,296.0265751,1.37E+07,293.7904841,2.14E-06,0.324249983
0,295.9467602,1.36E+07,294.6099218,1.71E-06,0.309529761
0,296.2401562,1.35E+07,294.5361824,0,0.29480954
0,296.4714629,1.33E+07,294.4645017,8.52E-07,0.280089319
0,296.1390146,1.34E+07,294.1921514,8.52E-07,0.27220878
0,295.4959869,1.34E+07,293.2827574,4.35E-07,0.264328241
0,296.7850367,1.30E+07,294.9035149,0.009968076,0.263747066
9.31E-10,294.6769619,1.11E+07,292.6093909,0.006144172,0.263165891
0,294.7506835,1.29E+07,293.2169336,3.86E-06,0.262584716
1.86E-09,294.2833926,1.30E+07,292.3869184,8.86E-07,0.25310761
0,294.0170466,1.06E+07,292.3013814,1.48E-04,0.243630505
0,293.2854811,1.30E+07,291.2402414,0,0.234153399
0,292.0723305,1.31E+07,289.769551,4.35E-07,0.224676293
0,291.4259466,1.30E+07,289.1045341,0,0.215199187
0,291.2126471,1.27E+07,289.3045247,0,0.214197925
0,291.6006648,1.25E+07,290.5925484,1.73E-06,0.213196662
0,292.0363649,1.15E+07,291.001812,2.15E-06,0.212195399
0,292.194952,1.07E+07,290.8734519,6.33E-05,0.211194137
0,292.3072147,1.26E+07,290.7296104,0,0.210192874
0,292.0376027,1.25E+07,290.2452831,4.35E-07,0.23909042
0,291.8021641,1.25E+07,289.713817,0,0.267987967
0,291.6223227,1.23E+07,289.6926587,4.35E-07,0.275680999
0,292.0891266,1.21E+07,290.267217,0,0.283374031
9.31E-10,292.3709704,1.20E+07,290.7545872,2.13E-06,0.291067064
0,292.4414628,1.20E+07,291.0558802,0,0.2788039
9.31E-10,292.5538769,1.18E+07,291.2336852,8.55E-07,0.266540736
0,292.8650297,1.18E+07,291.6563543,0,0.277482122
0,293.5905902,1.17E+07,292.2757473,1.30E-06,0.288423508
9.31E-10,293.3163427,1.18E+07,291.8148874,0,0.299364895
0,293.1235167,1.17E+07,291.1118043,0,0.300011405
0,292.9267254,1.18E+07,291.1407324,8.58E-07,0.300657915
0,293.2215595,1.17E+07,291.9502328,0,0.301304426
0,293.4319483,9704725.75,292.1511504,2.22E-05,0.301950936
0,293.2392673,8521251.125,291.42191,2.62E-04,0.302597446
0,291.9416383,1.20E+07,289.736412,1.59E-06,0.303243956
0,289.9052588,1.22E+07,286.7543831,8.52E-07,0.303890467
0,289.5274951,1.18E+07,286.766372,0,0.308486988
0,289.3063761,9819010.375,286.761514,2.57E-06,0.31308351
0,287.9026095,1.22E+07,284.8943698,8.52E-07,0.317680031
9.31E-10,287.6074289,1.21E+07,284.8289757,8.52E-07,0.317680031
0,287.579663,1.21E+07,285.1542727,0,0.317680031
0,287.536548,1.20E+07,285.3419698,9.23E-07,0.317680031
9.31E-10,288.144427,1.07E+07,285.5753498,7.46E-06,0.317680031
0,288.755174,1.04E+07,286.761268,0,0.317680031
0,288.8168468,1.21E+07,286.6818167,8.52E-07,0.317680031
0,289.0587495,1.21E+07,287.0143051,4.35E-07,0.317680031
1.86E-09,289.0158138,1.23E+07,287.3810768,1.29E-06,0.310646166
9.31E-10,288.5784302,1.22E+07,286.4287605,2.15E-06,0.303612302
0,288.6874962,1.22E+07,286.6455402,2.09E-06,0.296578437
0,289.4571953,9350919.25,287.7509829,2.23E-05,0.301550776
0,288.8785731,1.18E+07,286.3964373,8.61E-07,0.306523114
0,287.7872276,1.22E+07,284.6623402,8.52E-07,0.305607854
9.31E-10,287.3043925,1.24E+07,284.5983925,8.56E-07,0.304692593
9.31E-10,287.4042803,1.25E+07,284.6363551,0,0.303777333
9.31E-10,289.2921047,1.09E+07,288.148997,1.44E-05,0.302862072
0,291.1044642,9459046,290.8178889,0.0043963,0.301946811
0,292.9956799,1.10E+07,292.2397658,1.73E-06,0.301031551
0,293.1771189,1.03E+07,292.437149,1.08E-04,0.30011629
0,292.9854527,9682129.375,292.0872237,2.67E-04,0.29920103
0,292.0654608,1.23E+07,290.14527,0,0.298285769
0,291.2613068,1.09E+07,289.1162446,2.81E-04,0.297370508
0,292.4729093,1.16E+07,291.3804569,1.73E-06,0.296455248
0,291.7703718,1.24E+07,289.6354376,1.29E-06,0.295539987
9.31E-10,288.8562476,1.30E+07,285.5671775,1.89E-06,0.294624726
0,287.7797724,1.26E+07,284.7726917,2.59E-06,0.293709466
0,287.333978,1.18E+07,284.1514759,2.57E-06,0.292794205
0,287.9936644,1.22E+07,285.5674489,1.26E-06,0.291878945
9.31E-10,288.321345,1.15E+07,285.9558462,2.10E-07,0.290963684
0,288.4441566,1.31E+07,286.234513,1.49E-08,0.290048423
0,288.6741892,1.11E+07,286.7537295,3.41E-07,0.289133163
0,289.510622,1.05E+07,287.9449488,1.07E-05,0.288217902
0,290.4240678,9384782.375,289.1791522,0,0.28917409
0,290.1334845,1.33E+07,288.2297109,0,0.290130278
0,289.3446522,1.36E+07,287.2624022,1.12E-08,0.291086467
0,289.3561573,1.29E+07,286.9511096,4.10E-08,0.292042655
0,289.5357164,1.30E+07,286.9700184,5.38E-07,0.292998843
0,290.5074666,1.30E+07,288.1296126,4.05E-06,0.293955031
1.86E-09,289.7993228,1.33E+07,286.8170363,0,0.294911219
0,288.9965051,1.14E+07,286.2094841,1.48E-05,0.295867407
0,289.1876259,1.38E+07,286.5951227,4.35E-07,0.296823595
0,289.3566786,1.28E+07,286.3082561,4.08E-06,0.297779784
0,289.41889,1.31E+07,286.8110193,1.30E-06,0.298735972
0,288.9831568,1.43E+07,286.2182287,1.72E-06,0.29969216
0,289.0485942,1.44E+07,286.6764755,4.35E-07,0.300648348
0,289.6783409,1.44E+07,287.7196045,1.28E-06,0.301604536
0,290.4285183,1.45E+07,288.515557,1.28E-06,0.302560724
0,291.5437158,1.43E+07,290.0761096,8.70E-05,0.303516912
0,292.1016452,1.13E+07,291.1308804,0.002091964,0.304473101
9.31E-10,291.2835159,1.27E+07,289.0559336,0.001194103,0.305429289
0,290.4368343,1.49E+07,288.2711137,1.29E-06,0.306385477
9.31E-10,290.4849116,1.49E+07,287.9893265,2.14E-06,0.307341665
0,291.271944,1.49E+07,288.9871858,0,0.307892002
0,292.0251109,1.50E+07,290.5102978,1.72E-06,0.308442339
0,292.5927124,1.35E+07,291.4087944,0,0.308992676
0,292.8921808,1.52E+07,291.1299839,4.26E-07,0.309543014
0,293.1933505,1.46E+07,291.0147756,8.52E-07,0.310093351
0,293.4278914,1.49E+07,290.8914604,1.35E-06,0.310643688
0,293.3000838,1.56E+07,290.9675655,2.58E-06,0.311194025
0,293.8324496,1.56E+07,292.0145957,8.52E-07,0.311744362
0,294.098273,1.50E+07,291.7378076,0.001380081,0.302588001
9.31E-10,294.0147457,1.54E+07,292.7434457,5.40E-04,0.29343164
1.86E-09,294.2078152,1.50E+07,292.6502151,4.57E-05,0.287676732
0,294.2207489,1.59E+07,292.0502211,0,0.281921824
9.31E-10,294.4278247,1.63E+07,292.1428502,0,0.276166916
9.31E-10,294.8274078,1.62E+07,292.7440586,0,0.263368592
9.31E-10,295.6970018,1.59E+07,293.762392,3.85E-06,0.250570267
0,296.2787622,1.63E+07,294.3951607,0,0.233272294
0,296.7477519,1.67E+07,295.5699126,8.52E-07,0.215974321
9.31E-10,297.4759852,1.68E+07,296.713342,0,0.198676348
0,297.6499716,1.71E+07,296.5713634,8.52E-07,0.252539173
0,298.4117037,1.67E+07,297.0459442,1.29E-06,0.306401998
0,298.1310794,1.62E+07,296.5887299,1.70E-06,0.293402076
0,296.9479141,1.79E+07,294.974795,4.35E-07,0.280402154
0,296.2103233,1.78E+07,293.8490569,0,0.267402232
0,296.2377294,1.78E+07,293.6516552,0,0.265353218
0,297.2369334,1.78E+07,295.2703183,4.35E-07,0.263304204
0,297.7304834,1.79E+07,295.8953609,1.29E-06,0.261848658
0,297.1519044,1.82E+07,294.8888995,0,0.260393113
0,298.7600689,1.76E+07,296.6738059,1.92E-06,0.258937567
0,299.008152,1.71E+07,297.3275642,4.10E-05,0.258849174
0,300.6428146,1.78E+07,298.043637,0,0.25876078
0,299.6102619,1.57E+07,296.470082,0.001810835,0.24997738
0,299.8164228,1.82E+07,297.4060167,1.72E-06,0.24119398
0,298.9194489,1.30E+07,297.119545,6.79E-04,0.23241058
0,299.2870789,1.63E+07,296.8221836,2.01E-04,0.22362718
0,298.9116745,1.88E+07,296.4534766,1.72E-06,0.21484378
0,299.2745533,1.90E+07,297.1935202,0,0.21484378
0,299.5940011,1.92E+07,297.4298464,0,0.21484378
0,299.8368155,1.92E+07,297.638986,4.35E-07,0.21484378
0,300.669117,1.87E+07,298.2451642,8.52E-07,0.221344745
0,300.7473081,1.72E+07,298.3971539,2.29E-04,0.227845711
0,300.7470748,1.91E+07,298.0833143,4.35E-07,0.234346676
0,300.8197072,1.89E+07,298.3498764,1.72E-06,0.240847641
0,301.6234582,1.91E+07,299.0689208,3.07E-04,0.247348607
0,301.2146403,1.65E+07,298.8093675,0.001345797,0.267852589
0,301.0447591,1.93E+07,298.7711239,2.56E-05,0.288356572
0,300.0274035,2.05E+07,297.4080957,8.55E-07,0.292285194
0,299.7014179,2.03E+07,296.7559134,4.26E-07,0.296213816
0,300.8881067,2.01E+07,297.9332275,2.58E-06,0.300142437
0,302.2307002,1.97E+07,299.8615958,1.28E-06,0.297298685
0,303.4730218,1.98E+07,301.0689856,1.71E-06,0.294454932
0,304.35322,1.98E+07,302.338431,8.52E-07,0.293154647
0,303.2854582,2.10E+07,301.3542665,1.71E-06,0.291854362
0,301.6940219,2.14E+07,299.2259979,1.72E-06,0.290554076
9.31E-10,301.0965373,2.11E+07,298.0233434,1.72E-06,0.307027519
9.31E-10,301.0258986,2.14E+07,298.0253569,8.52E-07,0.323500961
0,301.9075514,2.13E+07,299.5559553,1.29E-06,0.319149077
0,304.077287,2.06E+07,301.7063917,8.52E-07,0.314797193
0,304.9311765,2.05E+07,303.2063357,1.75E-05,0.310445309
0,304.1390368,1.93E+07,301.724692,3.33E-04,0.306093425
0,304.1660124,2.08E+07,301.418698,7.15E-06,0.30174154
0,304.0096105,2.14E+07,300.6270574,0,0.301927884
0,303.8564727,2.18E+07,300.5800368,0,0.302114228
0,304.1441491,2.17E+07,301.2787139,4.35E-07,0.302300572
0,304.566562,2.08E+07,301.8452117,2.92E-05,0.314560533
0,305.0250416,2.10E+07,303.0035826,4.41E-07,0.326820493
0,306.0454973,2.08E+07,303.7044086,6.46E-05,0.319475859
0,305.9533056,2.02E+07,303.1676604,1.88E-06,0.312131226
0,306.7135836,2.07E+07,303.9228261,4.44E-05,0.304786593
0,304.761151,1.78E+07,301.5984961,0.003065277,0.308040231
0,304.458849,2.11E+07,301.6119912,2.63E-06,0.31129387
0,304.2908401,2.16E+07,302.401996,0,0.309081852
0,305.9051119,2.03E+07,303.7182681,2.03E-04,0.306869835
0,303.712431,1.69E+07,300.9849803,0.002702928,0.304657817
0,303.1753661,2.03E+07,299.3543765,1.48E-05,0.302445799
0,304.596789,2.11E+07,301.2717177,1.31E-04,0.300233781
0,304.8389263,2.15E+07,301.4183826,1.29E-06,0.298021764
0,304.8924891,2.21E+07,301.5068601,0,0.295809746
0,305.1749325,2.25E+07,302.5684681,0,0.293597728
0,306.4176807,2.18E+07,304.1082993,5.21E-06,0.286740094
0,306.8131282,2.05E+07,304.590175,7.07E-05,0.279882461
0,306.031573,2.00E+07,303.6196639,0.001144969,0.277885189
0,306.4861609,2.09E+07,303.6281637,5.55E-04,0.275887916
0,306.9570751,2.06E+07,303.9643402,4.29E-04,0.273890644
0,306.4551252,1.99E+07,302.4540195,0.001171802,0.273596346
0,306.2163944,1.94E+07,302.053126,6.38E-04,0.273302048
